54.209.46.155 - - [11/Jul/2016:06:29:48 +0000] "POST /moves/notify/new_measurements_available/ HTTP/1.1" 200 4426 "-" "Moves API"
54.209.46.155 - - [11/Jul/2016:06:49:18 +0000] "POST /moves/notify/new_measurements_available/ HTTP/1.1" 200 4426 "-" "Moves API"
54.158.24.23 - - [11/Jul/2016:06:50:42 +0000] "POST /jawbone/notify/new_measurements_available/ HTTP/1.1" 200 4536 "-" "python-requests/2.9.1"
66.249.93.74 - - [11/Jul/2016:06:51:25 +0000] "GET / HTTP/1.1" 302 4806 "https://translate.googleusercontent.com/translate_p?hl=cs&prev=search&sl=en&u=https://w2e.fi/&depth=1&rurl=translate.google.cz&usg=ALkJrhgAAAAAV4NDGFdYVwUD8xl8QqJSMVv09beiKNig" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36,gzip(gfe)"
66.249.93.79 - - [11/Jul/2016:06:51:26 +0000] "GET /frontpage/ HTTP/1.1" 200 8399 "https://translate.googleusercontent.com/translate_p?hl=cs&prev=search&sl=en&u=https://w2e.fi/&depth=1&rurl=translate.google.cz&usg=ALkJrhgAAAAAV4NDGFdYVwUD8xl8QqJSMVv09beiKNig" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36,gzip(gfe)"
193.85.163.26 - - [11/Jul/2016:06:51:26 +0000] "GET /frontpage/assets/css/bootstrap.css HTTP/1.1" 200 23076 "https://translate.googleusercontent.com/translate_c?depth=1&hl=cs&prev=search&rurl=translate.google.cz&sl=en&u=https://w2e.fi/frontpage/&usg=ALkJrhhqjrFy7QxuZ7DjXwWN-YH98yeoKA" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:26 +0000] "GET /frontpage/assets/css/font-awesome.min.css HTTP/1.1" 200 8937 "https://translate.googleusercontent.com/translate_c?depth=1&hl=cs&prev=search&rurl=translate.google.cz&sl=en&u=https://w2e.fi/frontpage/&usg=ALkJrhhqjrFy7QxuZ7DjXwWN-YH98yeoKA" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:26 +0000] "GET /frontpage/assets/plugins/vegas/jquery.vegas.min.css HTTP/1.1" 200 5039 "https://translate.googleusercontent.com/translate_c?depth=1&hl=cs&prev=search&rurl=translate.google.cz&sl=en&u=https://w2e.fi/frontpage/&usg=ALkJrhhqjrFy7QxuZ7DjXwWN-YH98yeoKA" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:26 +0000] "GET /frontpage/assets/css/style.css HTTP/1.1" 200 6870 "https://translate.googleusercontent.com/translate_c?depth=1&hl=cs&prev=search&rurl=translate.google.cz&sl=en&u=https://w2e.fi/frontpage/&usg=ALkJrhhqjrFy7QxuZ7DjXwWN-YH98yeoKA" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:26 +0000] "GET /frontpage/assets/css/csshake.min.css HTTP/1.1" 200 7365 "https://translate.googleusercontent.com/translate_c?depth=1&hl=cs&prev=search&rurl=translate.google.cz&sl=en&u=https://w2e.fi/frontpage/&usg=ALkJrhhqjrFy7QxuZ7DjXwWN-YH98yeoKA" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:26 +0000] "GET /frontpage/assets/plugins/jquery-1.10.2.js HTTP/1.1" 200 37672 "https://translate.googleusercontent.com/translate_c?depth=1&hl=cs&prev=search&rurl=translate.google.cz&sl=en&u=https://w2e.fi/frontpage/&usg=ALkJrhhqjrFy7QxuZ7DjXwWN-YH98yeoKA" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:26 +0000] "GET /frontpage/assets/plugins/bootstrap.js HTTP/1.1" 200 11612 "https://translate.googleusercontent.com/translate_c?depth=1&hl=cs&prev=search&rurl=translate.google.cz&sl=en&u=https://w2e.fi/frontpage/&usg=ALkJrhhqjrFy7QxuZ7DjXwWN-YH98yeoKA" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:26 +0000] "GET /frontpage/assets/plugins/vegas/jquery.vegas.min.js HTTP/1.1" 200 2256 "https://translate.googleusercontent.com/translate_c?depth=1&hl=cs&prev=search&rurl=translate.google.cz&sl=en&u=https://w2e.fi/frontpage/&usg=ALkJrhhqjrFy7QxuZ7DjXwWN-YH98yeoKA" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:26 +0000] "GET /frontpage/assets/plugins/jquery.easing.min.js HTTP/1.1" 200 2322 "https://translate.googleusercontent.com/translate_c?depth=1&hl=cs&prev=search&rurl=translate.google.cz&sl=en&u=https://w2e.fi/frontpage/&usg=ALkJrhhqjrFy7QxuZ7DjXwWN-YH98yeoKA" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:26 +0000] "GET /frontpage/assets/js/custom.js HTTP/1.1" 200 1486 "https://translate.googleusercontent.com/translate_c?depth=1&hl=cs&prev=search&rurl=translate.google.cz&sl=en&u=https://w2e.fi/frontpage/&usg=ALkJrhhqjrFy7QxuZ7DjXwWN-YH98yeoKA" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:26 +0000] "GET /frontpage/assets/img/w2elogo-white.png HTTP/1.1" 200 2056 "https://translate.googleusercontent.com/translate_c?depth=1&hl=cs&prev=search&rurl=translate.google.cz&sl=en&u=https://w2e.fi/frontpage/&usg=ALkJrhhqjrFy7QxuZ7DjXwWN-YH98yeoKA" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:26 +0000] "GET /frontpage/assets/img/logos/beddit-64.png HTTP/1.1" 200 1930 "https://translate.googleusercontent.com/translate_c?depth=1&hl=cs&prev=search&rurl=translate.google.cz&sl=en&u=https://w2e.fi/frontpage/&usg=ALkJrhhqjrFy7QxuZ7DjXwWN-YH98yeoKA" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:26 +0000] "GET /frontpage/assets/img/logos/jawbone-64.png HTTP/1.1" 200 1334 "https://translate.googleusercontent.com/translate_c?depth=1&hl=cs&prev=search&rurl=translate.google.cz&sl=en&u=https://w2e.fi/frontpage/&usg=ALkJrhhqjrFy7QxuZ7DjXwWN-YH98yeoKA" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:27 +0000] "GET /frontpage/assets/img/logos/fitbit-64.png HTTP/1.1" 200 2845 "https://translate.googleusercontent.com/translate_c?depth=1&hl=cs&prev=search&rurl=translate.google.cz&sl=en&u=https://w2e.fi/frontpage/&usg=ALkJrhhqjrFy7QxuZ7DjXwWN-YH98yeoKA" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:27 +0000] "GET /frontpage/assets/img/logos/moves-64.png HTTP/1.1" 200 2572 "https://translate.googleusercontent.com/translate_c?depth=1&hl=cs&prev=search&rurl=translate.google.cz&sl=en&u=https://w2e.fi/frontpage/&usg=ALkJrhhqjrFy7QxuZ7DjXwWN-YH98yeoKA" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:27 +0000] "GET /frontpage/assets/img/logos/polar-64.png HTTP/1.1" 200 2360 "https://translate.googleusercontent.com/translate_c?depth=1&hl=cs&prev=search&rurl=translate.google.cz&sl=en&u=https://w2e.fi/frontpage/&usg=ALkJrhhqjrFy7QxuZ7DjXwWN-YH98yeoKA" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:27 +0000] "GET /frontpage/assets/img/logos/runkeeper-64.png HTTP/1.1" 200 9780 "https://translate.googleusercontent.com/translate_c?depth=1&hl=cs&prev=search&rurl=translate.google.cz&sl=en&u=https://w2e.fi/frontpage/&usg=ALkJrhhqjrFy7QxuZ7DjXwWN-YH98yeoKA" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:27 +0000] "GET /frontpage/assets/img/logos/withings-64.png HTTP/1.1" 200 2601 "https://translate.googleusercontent.com/translate_c?depth=1&hl=cs&prev=search&rurl=translate.google.cz&sl=en&u=https://w2e.fi/frontpage/&usg=ALkJrhhqjrFy7QxuZ7DjXwWN-YH98yeoKA" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:27 +0000] "GET /frontpage/assets/img/u1.png HTTP/1.1" 200 46663 "https://translate.googleusercontent.com/translate_c?depth=1&hl=cs&prev=search&rurl=translate.google.cz&sl=en&u=https://w2e.fi/frontpage/&usg=ALkJrhhqjrFy7QxuZ7DjXwWN-YH98yeoKA" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:27 +0000] "GET /frontpage/assets/img/u2.png HTTP/1.1" 200 58665 "https://translate.googleusercontent.com/translate_c?depth=1&hl=cs&prev=search&rurl=translate.google.cz&sl=en&u=https://w2e.fi/frontpage/&usg=ALkJrhhqjrFy7QxuZ7DjXwWN-YH98yeoKA" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:27 +0000] "GET /frontpage/assets/img/u3.png HTTP/1.1" 200 43800 "https://translate.googleusercontent.com/translate_c?depth=1&hl=cs&prev=search&rurl=translate.google.cz&sl=en&u=https://w2e.fi/frontpage/&usg=ALkJrhhqjrFy7QxuZ7DjXwWN-YH98yeoKA" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:26 +0000] "GET /frontpage/js/main.js HTTP/1.1" 200 392424 "https://translate.googleusercontent.com/translate_c?depth=1&hl=cs&prev=search&rurl=translate.google.cz&sl=en&u=https://w2e.fi/frontpage/&usg=ALkJrhhqjrFy7QxuZ7DjXwWN-YH98yeoKA" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:27 +0000] "GET /frontpage/assets/fonts/fontawesome-webfontba72.woff?v=4.0.3 HTTP/1.1" 200 49139 "https://w2e.fi/frontpage/assets/css/font-awesome.min.css" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:27 +0000] "GET /frontpage/assets/fonts/fontawesome-webfontba72.ttf?v=4.0.3 HTTP/1.1" 200 81102 "https://w2e.fi/frontpage/assets/css/font-awesome.min.css" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:28 +0000] "GET /frontpage/assets/plugins/vegas/images/loading.html HTTP/1.1" 200 4823 "https://w2e.fi/frontpage/assets/plugins/vegas/jquery.vegas.min.css" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:28 +0000] "GET /frontpage/assets/plugins/vegas/overlays/02.png HTTP/1.1" 200 565 "https://w2e.fi/frontpage/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
193.85.163.26 - - [11/Jul/2016:06:51:28 +0000] "GET /frontpage/assets/img/1.jpg HTTP/1.1" 200 1463196 "https://translate.googleusercontent.com/translate_c?depth=1&hl=cs&prev=search&rurl=translate.google.cz&sl=en&u=https://w2e.fi/frontpage/&usg=ALkJrhhqjrFy7QxuZ7DjXwWN-YH98yeoKA" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
169.45.141.216 - - [11/Jul/2016:06:51:32 +0000] "POST /fitbit/notify/new_measurements_available/ HTTP/1.1" 204 4458 "-" "-"
54.209.46.155 - - [11/Jul/2016:06:52:44 +0000] "POST /moves/notify/new_measurements_available/ HTTP/1.1" 200 4426 "-" "Moves API"
54.209.46.155 - - [11/Jul/2016:06:53:31 +0000] "POST /moves/notify/new_measurements_available/ HTTP/1.1" 200 4426 "-" "Moves API"
54.209.46.155 - - [11/Jul/2016:06:54:09 +0000] "POST /moves/notify/new_measurements_available/ HTTP/1.1" 200 4426 "-" "Moves API"
54.209.46.155 - - [11/Jul/2016:06:54:30 +0000] "POST /moves/notify/new_measurements_available/ HTTP/1.1" 200 4426 "-" "Moves API"
54.209.46.155 - - [11/Jul/2016:06:54:32 +0000] "POST /moves/notify/new_measurements_available/ HTTP/1.1" 200 4426 "-" "Moves API"
169.45.142.104 - - [11/Jul/2016:06:57:21 +0000] "POST /fitbit/notify/new_measurements_available/ HTTP/1.1" 204 4458 "-" "-"
54.209.46.155 - - [11/Jul/2016:06:58:38 +0000] "POST /moves/notify/new_measurements_available/ HTTP/1.1" 200 4426 "-" "Moves API"
54.209.46.155 - - [11/Jul/2016:06:59:04 +0000] "POST /moves/notify/new_measurements_available/ HTTP/1.1" 200 4426 "-" "Moves API"
54.209.46.155 - - [11/Jul/2016:07:00:03 +0000] "POST /moves/notify/new_measurements_available/ HTTP/1.1" 200 4426 "-" "Moves API"
46.229.164.100 - - [11/Jul/2016:07:00:09 +0000] "GET /robots.txt HTTP/1.1" 404 4939 "-" "Mozilla/5.0 (compatible; SemrushBot/1.1~bl; +http://www.semrush.com/bot.html)"
54.209.46.155 - - [11/Jul/2016:07:00:53 +0000] "POST /moves/notify/new_measurements_available/ HTTP/1.1" 200 4426 "-" "Moves API"
54.209.46.155 - - [11/Jul/2016:07:01:12 +0000] "POST /moves/notify/new_measurements_available/ HTTP/1.1" 200 4426 "-" "Moves API"
w2e.fi:80 157.55.39.74 - - [11/Jul/2016:07:02:25 +0000] "GET / HTTP/1.1" 301 459 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
89.30.121.145 - - [11/Jul/2016:07:03:39 +0000] "POST /withings/notify/new_measurements_available/pulse/ HTTP/1.1" 200 4305 "-" "-"
89.30.121.145 - - [11/Jul/2016:07:03:39 +0000] "POST /withings/notify/new_measurements_available/pulse/ HTTP/1.1" 200 4305 "-" "-"
89.30.121.171 - - [11/Jul/2016:07:05:42 +0000] "POST /withings/notify/new_measurements_available/pulse/ HTTP/1.1" 200 4305 "-" "-"
89.30.121.171 - - [11/Jul/2016:07:05:42 +0000] "POST /withings/notify/new_measurements_available/sleep/ HTTP/1.1" 200 4305 "-" "-"
89.30.121.171 - - [11/Jul/2016:07:05:42 +0000] "POST /withings/notify/new_measurements_available/pulse/ HTTP/1.1" 200 4305 "-" "-"
54.209.46.155 - - [11/Jul/2016:07:06:08 +0000] "POST /moves/notify/new_measurements_available/ HTTP/1.1" 200 4426 "-" "Moves API"
184.73.12.210 - - [11/Jul/2016:07:06:12 +0000] "POST /jawbone/notify/new_measurements_available/ HTTP/1.1" 200 4536 "-" "python-requests/2.9.1"
54.209.46.155 - - [11/Jul/2016:07:06:59 +0000] "POST /moves/notify/new_measurements_available/ HTTP/1.1" 200 4426 "-" "Moves API"
54.209.46.155 - - [11/Jul/2016:07:07:08 +0000] "POST /moves/notify/new_measurements_available/ HTTP/1.1" 200 4426 "-" "Moves API"
169.45.146.201 - - [11/Jul/2016:07:07:36 +0000] "POST /fitbit/notify/new_measurements_available/ HTTP/1.1" 204 4458 "-" "-"
54.209.46.155 - - [11/Jul/2016:07:07:48 +0000] "POST /moves/notify/new_measurements_available/ HTTP/1.1" 200 4426 "-" "Moves API"
169.45.134.250 - - [11/Jul/2016:07:08:06 +0000] "POST /fitbit/notify/new_measurements_available/ HTTP/1.1" 204 4458 "-" "-"
54.209.46.155 - - [11/Jul/2016:07:08:36 +0000] "POST /moves/notify/new_measurements_available/ HTTP/1.1" 200 4426 "-" "Moves API"
54.209.46.155 - - [11/Jul/2016:07:11:22 +0000] "POST /moves/notify/new_measurements_available/ HTTP/1.1" 200 4426 "-" "Moves API"
89.30.121.171 - - [11/Jul/2016:07:12:07 +0000] "POST /withings/notify/new_measurements_available/pulse/ HTTP/1.1" 200 4305 "-" "-"
169.45.142.104 - - [11/Jul/2016:07:12:31 +0000] "POST /fitbit/notify/new_measurements_available/ HTTP/1.1" 204 4458 "-" "-"
54.209.46.155 - - [11/Jul/2016:07:13:10 +0000] "POST /moves/notify/new_measurements_available/ HTTP/1.1" 200 4426 "-" "Moves API"
54.209.46.155 - - [11/Jul/2016:07:13:38 +0000] "POST /moves/notify/new_measurements_available/ HTTP/1.1" 200 4426 "-" "Moves API"
54.209.46.155 - - [11/Jul/2016:07:14:18 +0000] "POST /moves/notify/new_measurements_available/ HTTP/1.1" 200 4426 "-" "Moves API"
54.205.138.143 - - [11/Jul/2016:07:14:33 +0000] "POST /jawbone/notify/new_measurements_available/ HTTP/1.1" 200 4536 "-" "python-requests/2.9.1"
54.205.138.143 - - [11/Jul/2016:07:14:34 +0000] "POST /jawbone/notify/new_measurements_available/ HTTP/1.1" 200 4536 "-" "python-requests/2.9.1"
54.167.187.221 - - [11/Jul/2016:07:14:36 +0000] "POST /jawbone/notify/new_measurements_available/ HTTP/1.1" 200 4536 "-" "python-requests/2.9.1"
54.209.46.155 - - [11/Jul/2016:07:14:36 +0000] "POST /moves/notify/new_measurements_available/ HTTP/1.1" 200 4426 "-" "Moves API"
54.221.15.85 - - [11/Jul/2016:07:14:36 +0000] "POST /jawbone/notify/new_measurements_available/ HTTP/1.1" 200 4536 "-" "python-requests/2.9.1"
54.167.187.221 - - [11/Jul/2016:07:14:37 +0000] "POST /jawbone/notify/new_measurements_available/ HTTP/1.1" 200 4536 "-" "python-requests/2.9.1"
54.224.251.144 - - [11/Jul/2016:07:14:37 +0000] "POST /jawbone/notify/new_measurements_available/ HTTP/1.1" 200 4536 "-" "python-requests/2.9.1"
54.158.24.23 - - [11/Jul/2016:07:15:08 +0000] "POST /jawbone/notify/new_measurements_available/ HTTP/1.1" 200 4536 "-" "python-requests/2.9.1"
54.158.24.23 - - [11/Jul/2016:07:15:10 +0000] "POST /jawbone/notify/new_measurements_available/ HTTP/1.1" 200 4536 "-" "python-requests/2.9.1"
54.224.251.144 - - [11/Jul/2016:07:15:11 +0000] "POST /jawbone/notify/new_measurements_available/ HTTP/1.1" 200 4536 "-" "python-requests/2.9.1"
54.221.15.85 - - [11/Jul/2016:07:15:11 +0000] "POST /jawbone/notify/new_measurements_available/ HTTP/1.1" 200 4536 "-" "python-requests/2.9.1"
54.224.251.144 - - [11/Jul/2016:07:15:14 +0000] "POST /jawbone/notify/new_measurements_available/ HTTP/1.1" 200 4536 "-" "python-requests/2.9.1"
50.19.154.10 - - [11/Jul/2016:07:15:15 +0000] "POST /jawbone/notify/new_measurements_available/ HTTP/1.1" 200 4536 "-" "python-requests/2.9.1"
54.221.15.85 - - [11/Jul/2016:07:15:15 +0000] "POST /jawbone/notify/new_measurements_available/ HTTP/1.1" 200 4536 "-" "python-requests/2.9.1"
50.19.154.10 - - [11/Jul/2016:07:15:16 +0000] "POST /jawbone/notify/new_measurements_available/ HTTP/1.1" 200 4536 "-" "python-requests/2.9.1"
54.221.15.85 - - [11/Jul/2016:07:15:16 +0000] "POST /jawbone/notify/new_measurements_available/ HTTP/1.1" 200 4536 "-" "python-requests/2.9.1"
54.209.46.155 - - [11/Jul/2016:07:17:12 +0000] "POST /moves/notify/new_measurements_available/ HTTP/1.1" 200 4426 "-" "Moves API"
54.209.46.155 - - [11/Jul/2016:07:17:25 +0000] "POST /moves/notify/new_measurements_available/ HTTP/1.1" 200 4426 "-" "Moves API"
130.230.97.218 - - [11/Jul/2016:07:17:26 +0000] "GET / HTTP/1.1" 302 4627 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17"
130.230.97.218 - - [11/Jul/2016:07:17:26 +0000] "GET /frontpage/ HTTP/1.1" 200 4122 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17"
130.230.97.218 - - [11/Jul/2016:07:17:26 +0000] "GET /frontpage/assets/css/bootstrap.css HTTP/1.1" 200 18799 "https://w2e.fi/frontpage/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17"
130.230.97.218 - - [11/Jul/2016:07:17:26 +0000] "GET /frontpage/assets/plugins/jquery-1.10.2.js HTTP/1.1" 200 33395 "https://w2e.fi/frontpage/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17"
